MSISDN,Account Status,Usage Type,Usage Sub Type,Transaction Date,Download (MB),Service ID,Service Name,Service Status,Service Start Date,Service End Date
9959650892,A,Data,Local,3/14/2025 23:07,1448,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,2/8/2025 4:41,7297,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,1/15/2025 22:09,2414,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,4/5/2025 12:54,2766,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,4/6/2025 11:58,5326,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/12/2025 4:43,9372,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,4/12/2025 21:57,1010,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,3/8/2025 20:27,4226,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,3/19/2025 17:27,6665,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,4/19/2025 11:18,6787,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,3/29/2025 9:03,7709,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,3/19/2025 8:40,6008,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,2/12/2025 8:48,6657,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/4/2025 1:47,9989,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/22/2025 4:29,9643,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/29/2025 4:44,8239,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,4/1/2025 23:41,6768,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,4/20/2025 19:21,2882,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,1/1/2025 6:43,8276,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/20/2025 8:39,1992,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,2/13/2025 18:02,6508,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,4/23/2025 22:40,5574,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,4/14/2025 23:33,2070,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,2/14/2025 15:13,1824,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,3/11/2025 16:10,7771,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,1/29/2025 12:36,8278,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,2/24/2025 9:31,5158,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,3/25/2025 4:07,2015,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,4/21/2025 21:23,3315,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,1/13/2025 3:59,9664,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/7/2025 13:35,9853,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,3/7/2025 19:11,4815,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,2/2/2025 5:34,5967,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,4/17/2025 15:06,7209,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,3/25/2025 6:08,4238,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,1/7/2025 5:34,7481,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/10/2025 9:00,2683,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,3/31/2025 13:12,6030,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,3/11/2025 16:10,5433,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,4/8/2025 4:22,3145,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,4/9/2025 11:42,1152,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,2/20/2025 17:44,3125,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,4/18/2025 12:43,8483,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,1/17/2025 11:27,6277,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,4/15/2025 13:33,3205,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,1/2/2025 18:04,8219,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,1/27/2025 18:01,2296,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,2/7/2025 2:10,9731,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,3/15/2025 16:06,2932,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,4/24/2025 0:38,4638,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,3/7/2025 15:03,9906,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,3/5/2025 7:58,1807,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,1/30/2025 7:15,3211,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,3/14/2025 21:19,8784,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,3/12/2025 7:20,7907,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,2/15/2025 20:37,8335,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,2/11/2025 13:09,6491,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,3/29/2025 4:21,9616,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,3/16/2025 2:58,1674,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,1/11/2025 8:12,5375,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,2/13/2025 11:54,6498,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,2/9/2025 10:10,2515,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,2/8/2025 0:23,2828,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,3/4/2025 16:37,2165,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,3/30/2025 0:11,5235,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,3/10/2025 16:13,3447,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,3/7/2025 10:15,4695,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,2/7/2025 21:39,6818,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,3/7/2025 14:21,3130,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,1/28/2025 23:33,2013,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,3/27/2025 18:42,4816,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,1/1/2025 11:19,8677,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,1/9/2025 12:12,6416,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,1/6/2025 11:26,2336,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,1/3/2025 4:53,3616,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,1/10/2025 11:43,7605,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,1/22/2025 11:47,7679,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,3/13/2025 12:31,2340,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,4/21/2025 21:24,9103,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,4/23/2025 19:23,2810,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,2/24/2025 4:56,5313,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,2/8/2025 17:44,5682,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,3/6/2025 15:58,9045,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,3/30/2025 4:24,6495,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,2/15/2025 12:18,4506,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,4/9/2025 6:48,1675,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,4/16/2025 22:31,5917,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,3/23/2025 1:57,8793,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,4/7/2025 15:43,8041,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,1/18/2025 23:42,1721,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,4/21/2025 23:33,7947,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,1/27/2025 7:02,9999,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,2/16/2025 11:24,9176,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,2/5/2025 16:01,5523,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,2/25/2025 13:30,5333,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,3/20/2025 14:27,3080,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,4/5/2025 7:44,9167,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,2/6/2025 10:40,3566,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,3/29/2025 12:40,1726,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,3/15/2025 12:59,4130,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,4/14/2025 14:01,9954,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,1/12/2025 18:10,7360,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,1/7/2025 20:51,6531,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/30/2025 18:21,9739,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,3/19/2025 10:01,9657,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,2/7/2025 8:07,9858,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,4/5/2025 20:20,9993,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,3/9/2025 0:06,6774,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,3/23/2025 21:05,1636,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,2/7/2025 12:49,4178,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,1/4/2025 10:19,8367,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/19/2025 14:33,5634,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/12/2025 10:30,3279,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/1/2025 12:41,4957,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,1/4/2025 13:50,2352,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,1/9/2025 19:34,1738,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,3/29/2025 5:33,9349,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,3/9/2025 4:08,2820,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,2/13/2025 23:58,5176,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,1/6/2025 2:05,8100,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,1/21/2025 8:07,2114,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,3/31/2025 0:11,2413,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,1/26/2025 1:46,1769,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,4/19/2025 2:32,3200,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,1/3/2025 20:05,1323,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,1/28/2025 18:28,6597,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,2/20/2025 22:48,9591,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/20/2025 12:50,5042,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,2/27/2025 5:31,2580,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,3/12/2025 21:38,7307,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,2/12/2025 18:04,1697,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,3/22/2025 20:42,8653,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,3/24/2025 20:35,9366,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,1/23/2025 2:30,4305,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,2/17/2025 20:29,9597,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,3/21/2025 10:08,4495,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,1/26/2025 5:02,5217,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,1/29/2025 16:38,3802,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,1/10/2025 4:07,6825,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,1/11/2025 22:00,9918,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,4/14/2025 18:27,4629,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,2/4/2025 19:39,4545,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,4/18/2025 4:06,3330,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,2/15/2025 16:19,3032,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,3/16/2025 1:24,6694,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,4/17/2025 14:26,6846,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,2/21/2025 23:25,5201,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,3/3/2025 13:01,9949,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,1/31/2025 14:55,6338,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,1/29/2025 10:27,4158,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,4/18/2025 23:51,2387,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,3/4/2025 0:24,2379,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,4/24/2025 6:34,5741,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,2/4/2025 10:32,2741,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,3/26/2025 9:13,6400,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,2/7/2025 16:33,5402,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,1/7/2025 10:39,6472,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,2/2/2025 11:20,9092,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,1/4/2025 23:48,9056,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,3/4/2025 1:39,5354,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,3/4/2025 9:08,4250,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,1/9/2025 8:22,9781,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,2/4/2025 22:04,5434,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,1/26/2025 9:19,7797,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,1/8/2025 23:37,6446,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,3/7/2025 13:42,7300,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,2/7/2025 13:14,4943,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,3/14/2025 21:13,7143,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,4/8/2025 0:48,5504,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,2/9/2025 10:38,6624,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,1/21/2025 3:44,8623,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,2/26/2025 12:40,3959,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,4/6/2025 1:38,4030,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,2/10/2025 11:11,3626,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,2/2/2025 6:36,8990,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,1/26/2025 13:04,8430,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,1/4/2025 23:15,6853,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,1/19/2025 0:46,2968,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,1/30/2025 13:39,6903,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,1/30/2025 8:57,2737,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,1/3/2025 21:48,6098,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,4/7/2025 19:00,9751,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,3/26/2025 2:25,3027,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,1/2/2025 14:59,2887,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,2/14/2025 7:53,9071,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,3/29/2025 13:55,3171,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,2/21/2025 14:51,4321,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,3/23/2025 14:34,5598,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,4/10/2025 3:34,9591,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,3/20/2025 9:25,2687,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,4/16/2025 14:09,7365,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/21/2025 5:14,8589,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,4/17/2025 2:52,9076,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,3/25/2025 22:16,2514,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,1/14/2025 15:11,9102,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,1/4/2025 21:54,4695,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,3/3/2025 13:17,4088,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,1/13/2025 15:49,8272,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,2/22/2025 11:35,1649,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,1/2/2025 6:44,2880,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,2/19/2025 7:06,1214,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/23/2025 0:25,9321,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,3/15/2025 11:04,9058,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,3/14/2025 14:10,4824,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,4/4/2025 14:52,9952,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,1/9/2025 22:47,2034,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,1/23/2025 18:44,7146,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/4/2025 18:37,5793,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/19/2025 23:34,8550,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/12/2025 4:54,3708,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/21/2025 0:14,4919,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/6/2025 8:15,8511,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,3/28/2025 16:06,4524,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,2/22/2025 22:00,1448,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,2/10/2025 4:45,7615,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/18/2025 12:48,1145,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,4/2/2025 21:17,3902,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,3/1/2025 21:19,9310,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,4/3/2025 8:27,5611,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,2/15/2025 0:17,4511,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,2/7/2025 5:55,9245,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,3/20/2025 21:34,3429,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,2/5/2025 16:08,5811,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,2/14/2025 15:25,8523,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,4/23/2025 12:37,5675,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,1/11/2025 15:58,5239,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,3/1/2025 21:28,7821,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,1/26/2025 9:55,1855,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,3/10/2025 16:13,1935,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,1/7/2025 8:47,1248,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,3/16/2025 8:00,8205,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,4/9/2025 16:22,7222,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,1/22/2025 19:13,5954,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,3/5/2025 1:40,6544,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,3/31/2025 0:11,4258,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,2/2/2025 7:13,5642,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,4/5/2025 5:26,6898,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,3/12/2025 12:36,4408,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,2/12/2025 2:57,5714,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,4/10/2025 4:27,1602,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,2/20/2025 19:18,6473,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,2/27/2025 8:58,7285,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,4/3/2025 9:36,7985,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,2/4/2025 0:10,4996,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,2/12/2025 12:03,4601,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,4/23/2025 21:23,2283,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,4/20/2025 21:23,6777,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,2/10/2025 3:48,9910,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,1/9/2025 10:36,2684,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,3/1/2025 1:58,7133,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,4/14/2025 5:57,6073,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,2/26/2025 0:46,3013,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,1/6/2025 0:25,5541,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,4/9/2025 23:46,6848,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,2/11/2025 11:27,3599,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,2/20/2025 20:14,4024,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,3/15/2025 15:15,9209,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,3/18/2025 8:19,2039,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,3/2/2025 15:42,9071,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
