Customer_ID,Account_ID,Account_Status,BUS_ENT,Account_Start_Date,MSISDN,Bill_Plan
7817920,19379,ACT,Enterprise,1/3/2025,9959656118,103
7817921,19380,ACT,Enterprise,2/6/2025,9959656119,105
7817922,19381,ACT,Enterprise,1/2/2025,9959656120,101
7817923,19382,ACT,Enterprise,1/13/2025,9959656121,101
7817924,19383,ACT,Enterprise,1/15/2025,9959656122,102
7817925,19384,ACT,Enterprise,2/27/2025,9959656123,103
7817926,19385,ACT,Enterprise,2/27/2025,9959656124,104
7817927,19386,ACT,Enterprise,2/27/2025,9959656125,102
7817928,19387,ACT,Enterprise,2/2/2025,9959656126,101
7817929,19388,ACT,Enterprise,3/20/2025,9959656127,104
7817930,19389,ACT,Enterprise,3/6/2025,9959656128,104
7817931,19390,ACT,Enterprise,2/1/2025,9959656129,104
7817932,19391,ACT,Enterprise,1/12/2025,9959656130,102
7817933,19392,ACT,Enterprise,2/6/2025,9959656131,104
7817934,19393,ACT,Enterprise,1/21/2025,9959656132,102
7817935,19394,ACT,Enterprise,3/17/2025,9959656133,103
7817936,19395,ACT,Enterprise,1/21/2025,9959656134,101
7817937,19396,ACT,Enterprise,1/16/2025,9959656135,103
7817938,19397,ACT,Enterprise,3/4/2025,9959656136,105
7817939,19398,ACT,Enterprise,3/26/2025,9959656137,105
7817940,19399,ACT,Enterprise,3/12/2025,9959656138,101
7817941,19400,ACT,Enterprise,3/29/2025,9959656139,101
7817942,19401,ACT,Enterprise,3/22/2025,9959656140,102
7817943,19402,ACT,Enterprise,2/1/2025,9959656141,103
7817944,19403,ACT,Enterprise,1/24/2025,9959656142,101
7817945,19404,ACT,Enterprise,1/11/2025,9959656143,104
7817946,19405,ACT,Enterprise,2/12/2025,9959656144,102
7817947,19406,ACT,Enterprise,2/20/2025,9959656145,105
7817948,19407,ACT,Enterprise,2/14/2025,9959656146,101
7817949,19408,ACT,Enterprise,3/12/2025,9959656147,103
7817950,19409,ACT,Enterprise,1/26/2025,9959656148,102
7817951,19410,ACT,Enterprise,3/11/2025,9959656149,105
7817952,19411,ACT,Enterprise,2/19/2025,9959656150,101
7817953,19412,ACT,Enterprise,1/17/2025,9959656151,101
7817954,19413,ACT,Enterprise,3/30/2025,9959656152,101
7817955,19414,ACT,Enterprise,3/30/2025,9959656153,102
7817956,19415,ACT,Enterprise,1/12/2025,9959656154,101
7817957,19416,ACT,Enterprise,3/9/2025,9959656155,103
7817958,19417,ACT,Enterprise,1/30/2025,9959656156,104
7817959,19418,ACT,Enterprise,1/18/2025,9959656157,105
7817960,19419,ACT,Enterprise,2/18/2025,9959656158,102
7817961,19420,ACT,Enterprise,3/10/2025,9959656159,103
7817962,19421,ACT,Enterprise,2/20/2025,9959656160,104
7817963,19422,ACT,Enterprise,1/27/2025,9959656161,104
7817964,19423,ACT,Enterprise,1/10/2025,9959656162,104
7817965,19424,ACT,Enterprise,2/12/2025,9959656163,105
7817966,19425,ACT,Enterprise,1/15/2025,9959656164,104
7817967,19426,ACT,Enterprise,2/7/2025,9959656165,102
7817968,19427,ACT,Enterprise,1/26/2025,9959656166,103
7817969,19428,ACT,Enterprise,3/7/2025,9959656167,104
7817970,19429,ACT,Enterprise,2/21/2025,9959656168,105
7817971,19430,ACT,Enterprise,1/10/2025,9959656169,103
7817972,19431,ACT,Enterprise,3/3/2025,9959656170,104
7817973,19432,ACT,Enterprise,3/14/2025,9959656171,101
7817974,19433,ACT,Enterprise,2/22/2025,9959656172,103
7817975,19434,ACT,Enterprise,1/3/2025,9959656173,104
7817976,19435,ACT,Enterprise,3/3/2025,9959656174,104
7817977,19436,ACT,Enterprise,1/18/2025,9959656175,103
7817978,19437,ACT,Enterprise,1/3/2025,9959656176,101
7817979,19438,ACT,Enterprise,1/6/2025,9959656177,104
7817980,19439,ACT,Enterprise,2/14/2025,9959656178,103
7817981,19440,ACT,Enterprise,1/14/2025,9959656179,101
7817982,19441,ACT,Enterprise,3/28/2025,9959656180,101
7817983,19442,ACT,Enterprise,2/24/2025,9959656181,105
7817984,19443,ACT,Enterprise,2/25/2025,9959656182,104
7817985,19444,ACT,Enterprise,3/2/2025,9959656183,104
7817986,19445,ACT,Enterprise,3/25/2025,9959656184,103
7817987,19446,ACT,Enterprise,1/21/2025,9959656185,103
7817988,19447,ACT,Enterprise,2/18/2025,9959656186,101
7817989,19448,ACT,Enterprise,2/20/2025,9959656187,103
7817990,19449,ACT,Enterprise,3/17/2025,9959656188,102
7817991,19450,ACT,Enterprise,2/1/2025,9959656189,101
7817992,19451,ACT,Enterprise,1/31/2025,9959656190,105
7817993,19452,ACT,Enterprise,3/17/2025,9959656191,105
7817994,19453,ACT,Enterprise,2/5/2025,9959656192,101
7817995,19454,ACT,Enterprise,2/19/2025,9959656193,102
7817996,19455,ACT,Enterprise,2/20/2025,9959656194,103
7817997,19456,ACT,Enterprise,3/25/2025,9959656195,101
7817998,19457,ACT,Enterprise,2/12/2025,9959656196,103
7817999,19458,ACT,Enterprise,1/17/2025,9959656197,104
7818000,19459,ACT,Enterprise,1/12/2025,9959656198,101
7818001,19460,ACT,Enterprise,3/28/2025,9959656199,105
7818002,19461,ACT,Enterprise,1/14/2025,9959656200,105
7818003,19462,ACT,Enterprise,1/27/2025,9959656201,103
7818004,19463,ACT,Enterprise,1/19/2025,9959656202,104
7818005,19464,ACT,Enterprise,1/7/2025,9959656203,102
7818006,19465,ACT,Enterprise,1/10/2025,9959656204,103
7818007,19466,ACT,Enterprise,2/4/2025,9959656205,105
7818008,19467,ACT,Enterprise,3/16/2025,9959656206,101
7818009,19468,ACT,Enterprise,2/23/2025,9959656207,104
7818010,19469,ACT,Enterprise,1/10/2025,9959656208,103
7818011,19470,ACT,Enterprise,1/14/2025,9959656209,104
7818012,19471,ACT,Enterprise,1/17/2025,9959656210,104
7818013,19472,ACT,Enterprise,2/5/2025,9959656211,101
7818014,19473,ACT,Enterprise,3/4/2025,9959656212,105
7818015,19474,ACT,Enterprise,1/23/2025,9959656213,102
7818016,19475,ACT,Enterprise,1/13/2025,9959656214,101
7818017,19476,ACT,Enterprise,3/2/2025,9959656215,104
7818018,19477,ACT,Enterprise,1/10/2025,9959656216,102
7818019,19478,ACT,Enterprise,1/8/2025,9959656217,104
7818020,19479,ACT,Enterprise,3/1/2025,9959656218,102
7818021,19480,ACT,Enterprise,1/2/2025,9959656219,103
7818022,19481,ACT,Enterprise,2/24/2025,9959656220,105
7818023,19482,ACT,Enterprise,3/27/2025,9959656221,101
7818024,19483,ACT,Enterprise,3/1/2025,9959656222,103
7818025,19484,ACT,Enterprise,3/19/2025,9959656223,102
7818026,19485,ACT,Enterprise,3/14/2025,9959656224,101
7818027,19486,ACT,Enterprise,3/24/2025,9959656225,104
7818028,19487,ACT,Enterprise,1/5/2025,9959656226,101
7818029,19488,ACT,Enterprise,3/19/2025,9959656227,102
7818030,19489,ACT,Enterprise,2/22/2025,9959656228,105
7818031,19490,ACT,Enterprise,2/21/2025,9959656229,105
7818032,19491,ACT,Enterprise,2/23/2025,9959656230,101
7818033,19492,ACT,Enterprise,3/14/2025,9959656231,102
7818034,19493,ACT,Enterprise,1/14/2025,9959656232,101
7818035,19494,ACT,Enterprise,2/14/2025,9959656233,104
7818036,19495,ACT,Enterprise,2/24/2025,9959656234,102
7818037,19496,ACT,Enterprise,1/11/2025,9959656235,105
7818038,19497,ACT,Enterprise,1/24/2025,9959656236,103
7818039,19498,ACT,Enterprise,3/2/2025,9959656237,102
7818040,19499,ACT,Enterprise,2/24/2025,9959656238,105
7818041,19500,ACT,Enterprise,1/23/2025,9959656239,104
7818042,19501,ACT,Enterprise,3/22/2025,9959656240,105
7818043,19502,ACT,Enterprise,2/16/2025,9959656241,102
7818044,19503,ACT,Enterprise,3/14/2025,9959656242,104
7818045,19504,ACT,Enterprise,1/29/2025,9959656243,101
7818046,19505,ACT,Enterprise,2/7/2025,9959656244,105
7818047,19506,ACT,Enterprise,3/22/2025,9959656245,105
7818048,19507,ACT,Enterprise,2/22/2025,9959656246,102
7818049,19508,ACT,Enterprise,2/19/2025,9959656247,103
7818050,19509,ACT,Enterprise,1/28/2025,9959656248,104
7818051,19510,ACT,Enterprise,3/5/2025,9959656249,105
7818052,19511,ACT,Enterprise,3/22/2025,9959656250,104
7818053,19512,ACT,Enterprise,2/21/2025,9959656251,102
7818054,19513,ACT,Enterprise,1/10/2025,9959656252,105
7818055,19514,ACT,Enterprise,1/6/2025,9959656253,104
7818056,19515,ACT,Enterprise,2/19/2025,9959656254,102
7818057,19516,ACT,Enterprise,2/26/2025,9959656255,103
7818058,19517,ACT,Enterprise,3/2/2025,9959656256,102
7818059,19518,ACT,Enterprise,3/21/2025,9959656257,104
7818060,19519,ACT,Enterprise,3/31/2025,9959656258,105
7818061,19520,ACT,Enterprise,3/30/2025,9959656259,101
7818062,19521,ACT,Enterprise,2/26/2025,9959656260,101
7818063,19522,ACT,Enterprise,3/4/2025,9959656261,102
7818064,19523,ACT,Enterprise,3/9/2025,9959656262,102
7818065,19524,ACT,Enterprise,2/14/2025,9959656263,103
7818066,19525,ACT,Enterprise,2/25/2025,9959656264,101
7818067,19526,ACT,Enterprise,1/27/2025,9959656265,103
7818068,19527,ACT,Enterprise,2/3/2025,9959656266,104
7818069,19528,ACT,Enterprise,3/31/2025,9959656267,103
7818070,19529,ACT,Enterprise,2/26/2025,9959656268,101
7818071,19530,ACT,Enterprise,3/21/2025,9959656269,103
7818072,19531,ACT,Enterprise,1/20/2025,9959656270,101
7818073,19532,ACT,Enterprise,1/22/2025,9959656271,101
7818074,19533,ACT,Enterprise,3/6/2025,9959656272,105
7818075,19534,ACT,Enterprise,1/23/2025,9959656273,101
7818076,19535,ACT,Enterprise,3/3/2025,9959656274,103
7818077,19536,ACT,Enterprise,2/17/2025,9959656275,105
7818078,19537,ACT,Enterprise,2/3/2025,9959656276,105
7818079,19538,ACT,Enterprise,1/31/2025,9959656277,103
7818080,19539,ACT,Enterprise,3/29/2025,9959656278,104
7818081,19540,ACT,Enterprise,3/14/2025,9959656279,105
7818082,19541,ACT,Enterprise,1/22/2025,9959656280,103
7818083,19542,ACT,Enterprise,3/14/2025,9959656281,102
7818084,19543,ACT,Enterprise,2/23/2025,9959656282,105
7818085,19544,ACT,Enterprise,1/24/2025,9959656283,101
7818086,19545,ACT,Enterprise,3/31/2025,9959656284,104
7818087,19546,ACT,Enterprise,3/20/2025,9959656285,105
7818088,19547,ACT,Enterprise,2/13/2025,9959656286,103
7818089,19548,ACT,Enterprise,3/19/2025,9959656287,105
7818090,19549,ACT,Enterprise,2/6/2025,9959656288,105
7818091,19550,ACT,Enterprise,1/6/2025,9959656289,104
7818092,19551,ACT,Enterprise,2/8/2025,9959656290,104
7818093,19552,ACT,Enterprise,1/15/2025,9959656291,103
7818094,19553,ACT,Enterprise,3/3/2025,9959656292,101
7818095,19554,ACT,Enterprise,2/11/2025,9959656293,101
7818096,19555,ACT,Enterprise,1/29/2025,9959656294,104
7818097,19556,ACT,Enterprise,2/27/2025,9959656295,104
7818098,19557,ACT,Enterprise,2/3/2025,9959656296,101
7818099,19558,ACT,Enterprise,1/6/2025,9959656297,104
7818100,19559,ACT,Enterprise,3/8/2025,9959656298,102
7818101,19560,ACT,Enterprise,2/5/2025,9959656299,104
7818102,19561,ACT,Enterprise,1/24/2025,9959656300,105
7818103,19562,ACT,Enterprise,2/8/2025,9959656301,104
7818104,19563,ACT,Enterprise,3/11/2025,9959656302,103
7818105,19564,ACT,Enterprise,1/8/2025,9959656303,105
7818106,19565,ACT,Enterprise,3/23/2025,9959656304,103
7818107,19566,ACT,Enterprise,2/3/2025,9959656305,105
7818108,19567,ACT,Enterprise,3/10/2025,9959656306,105
7818109,19568,ACT,Enterprise,2/26/2025,9959656307,105
7818110,19569,ACT,Enterprise,1/7/2025,9959656308,104
7818111,19570,ACT,Enterprise,1/26/2025,9959656309,105
7818112,19571,ACT,Enterprise,2/9/2025,9959656310,102
7818113,19572,ACT,Enterprise,3/18/2025,9959656311,101
7818114,19573,ACT,Enterprise,3/24/2025,9959656312,103
7818115,19574,ACT,Enterprise,3/28/2025,9959656313,103
7818116,19575,ACT,Enterprise,3/18/2025,9959656314,105
7818117,19576,ACT,Enterprise,2/24/2025,9959656315,102
7818118,19577,ACT,Enterprise,3/4/2025,9959656316,103
7818119,19578,ACT,Enterprise,2/11/2025,9959656317,102
7818120,19579,ACT,Enterprise,1/2/2025,9959656318,102
7818121,19580,ACT,Enterprise,3/7/2025,9959656319,104
7818122,19581,ACT,Enterprise,3/19/2025,9959656320,102
7818123,19582,ACT,Enterprise,1/28/2025,9959656321,103
7818124,19583,ACT,Enterprise,2/24/2025,9959656322,103
7818125,19584,ACT,Enterprise,2/9/2025,9959656323,105
7818126,19585,ACT,Enterprise,3/30/2025,9959656324,105
7818127,19586,ACT,Enterprise,3/2/2025,9959656325,101
7818128,19587,ACT,Enterprise,1/18/2025,9959656326,104
7818129,19588,ACT,Enterprise,2/4/2025,9959656327,105
7818130,19589,ACT,Enterprise,1/5/2025,9959656328,104
7818131,19590,ACT,Enterprise,1/17/2025,9959656329,105
7818132,19591,ACT,Enterprise,1/3/2025,9959656330,102
7818133,19592,ACT,Enterprise,1/5/2025,9959656331,103
7818134,19593,ACT,Enterprise,3/26/2025,9959656332,103
7818135,19594,ACT,Enterprise,2/14/2025,9959656333,101
7818136,19595,ACT,Enterprise,2/10/2025,9959656334,103
7818137,19596,ACT,Enterprise,2/3/2025,9959656335,102
7818138,19597,ACT,Enterprise,3/8/2025,9959656336,102
7818139,19598,ACT,Enterprise,3/8/2025,9959656337,101
7818140,19599,ACT,Enterprise,3/19/2025,9959656338,103
7818141,19600,ACT,Enterprise,1/29/2025,9959656339,104
7818142,19601,ACT,Enterprise,2/5/2025,9959656340,105
7818143,19602,ACT,Enterprise,3/13/2025,9959656341,103
7818144,19603,ACT,Enterprise,3/20/2025,9959656342,102
7818145,19604,ACT,Enterprise,2/18/2025,9959656343,104
7818146,19605,ACT,Enterprise,3/24/2025,9959656344,103
7818147,19606,ACT,Enterprise,3/29/2025,9959656345,102
7818148,19607,ACT,Enterprise,2/5/2025,9959656346,105
7818149,19608,ACT,Enterprise,3/25/2025,9959656347,103
7818150,19609,ACT,Enterprise,2/19/2025,9959656348,105
7818151,19610,ACT,Enterprise,3/20/2025,9959656349,101
7818152,19611,ACT,Enterprise,2/6/2025,9959656350,102
7818153,19612,ACT,Enterprise,1/30/2025,9959656351,103
7818154,19613,ACT,Enterprise,3/20/2025,9959656352,104
7818155,19614,ACT,Enterprise,1/31/2025,9959656353,101
7818156,19615,ACT,Enterprise,1/27/2025,9959656354,101
7818157,19616,ACT,Enterprise,1/15/2025,9959656355,102
7818158,19617,ACT,Enterprise,1/30/2025,9959656356,103
7818159,19618,ACT,Enterprise,1/10/2025,9959656357,101
7818160,19619,ACT,Enterprise,1/10/2025,9959656358,104
7818161,19620,ACT,Enterprise,1/11/2025,9959656359,104
7818162,19621,ACT,Enterprise,1/7/2025,9959656360,105
7818163,19622,ACT,Enterprise,3/3/2025,9959656361,102
7818164,19623,ACT,Enterprise,2/19/2025,9959656362,102
7818165,19624,ACT,Enterprise,3/24/2025,9959656363,104
7818166,19625,ACT,Enterprise,3/16/2025,9959656364,104
7818167,19626,ACT,Enterprise,2/28/2025,9959656365,105
7818168,19627,ACT,Enterprise,2/23/2025,9959656366,104
7818169,19628,ACT,Enterprise,1/30/2025,9959656367,102
7818170,19629,ACT,Enterprise,3/18/2025,9959656368,105
7818171,19630,ACT,Enterprise,3/20/2025,9959656369,101
7818172,19631,ACT,Enterprise,3/23/2025,9959656370,103
7818173,19632,ACT,Enterprise,1/20/2025,9959656371,105
7818174,19633,ACT,Enterprise,3/21/2025,9959656372,102
7818175,19634,ACT,Enterprise,2/3/2025,9959656373,102
7818176,19635,ACT,Enterprise,2/5/2025,9959656374,104
7818177,19636,ACT,Enterprise,1/23/2025,9959656375,103
7818178,19637,ACT,Enterprise,2/4/2025,9959656376,105
7818179,19638,ACT,Enterprise,3/17/2025,9959656377,101
7818180,19639,ACT,Enterprise,1/28/2025,9959656378,102
7818181,19640,ACT,Enterprise,3/28/2025,9959656379,101
7818182,19641,ACT,Enterprise,3/15/2025,9959656380,104
7818183,19642,ACT,Enterprise,1/28/2025,9959656381,102
7818184,19643,ACT,Enterprise,3/26/2025,9959656382,103
7818185,19644,ACT,Enterprise,3/20/2025,9959656383,103
7818186,19645,ACT,Enterprise,3/23/2025,9959656384,103
7818187,19646,ACT,Enterprise,3/26/2025,9959656385,101
7818188,19647,ACT,Enterprise,3/21/2025,9959656386,102
7818189,19648,ACT,Enterprise,2/1/2025,9959656387,102
7818190,19649,ACT,Enterprise,3/30/2025,9959656388,102
7818191,19650,ACT,Enterprise,1/3/2025,9959656389,101
7818192,19651,ACT,Enterprise,1/5/2025,9959656390,102
7818193,19652,ACT,Enterprise,1/12/2025,9959656391,105
7818194,19653,ACT,Enterprise,1/17/2025,9959656392,101
7818195,19654,ACT,Enterprise,3/1/2025,9959656393,105
7818196,19655,ACT,Enterprise,1/30/2025,9959656394,104
7818197,19656,ACT,Enterprise,2/28/2025,9959656395,102
7818198,19657,ACT,Enterprise,3/3/2025,9959656396,102
7818199,19658,ACT,Enterprise,2/14/2025,9959656397,104
7818200,19659,ACT,Enterprise,3/30/2025,9959656398,103
7818201,19660,ACT,Enterprise,3/6/2025,9959656399,102
7818202,19661,ACT,Enterprise,2/7/2025,9959656400,104
7818203,19662,ACT,Enterprise,2/5/2025,9959656401,105
7818204,19663,ACT,Enterprise,2/23/2025,9959656402,103
7818205,19664,ACT,Enterprise,2/8/2025,9959656403,103
7818206,19665,ACT,Enterprise,3/4/2025,9959656404,103
7818207,19666,ACT,Enterprise,3/3/2025,9959656405,104
7818208,19667,ACT,Enterprise,3/9/2025,9959656406,104
7818209,19668,ACT,Enterprise,1/18/2025,9959656407,105
7818210,19669,ACT,Enterprise,3/26/2025,9959656408,101
7818211,19670,ACT,Enterprise,1/30/2025,9959656409,102
7818212,19671,ACT,Enterprise,1/2/2025,9959656410,104
7818213,19672,ACT,Enterprise,1/22/2025,9959656411,104
7818214,19673,ACT,Enterprise,1/13/2025,9959656412,101
7818215,19674,ACT,Enterprise,2/4/2025,9959656413,104
7818216,19675,ACT,Enterprise,2/2/2025,9959656414,104
7818217,19676,ACT,Enterprise,3/25/2025,9959656415,103
7818218,19677,ACT,Enterprise,2/12/2025,9959656416,105
7818219,19678,ACT,Enterprise,1/29/2025,9959656417,104
7818220,19679,ACT,Enterprise,2/13/2025,9959656418,104
7818221,19680,ACT,Enterprise,1/15/2025,9959656419,101
7818222,19681,ACT,Enterprise,3/14/2025,9959656420,105
7818223,19682,ACT,Enterprise,2/4/2025,9959656421,103
7818224,19683,ACT,Enterprise,3/15/2025,9959656422,104
7818225,19684,ACT,Enterprise,2/22/2025,9959656423,104
7818226,19685,ACT,Enterprise,1/6/2025,9959656424,105
7818227,19686,ACT,Enterprise,3/3/2025,9959656425,104
7818228,19687,ACT,Enterprise,3/18/2025,9959656426,102
7818229,19688,ACT,Enterprise,3/2/2025,9959656427,101
7818230,19689,ACT,Enterprise,1/19/2025,9959656428,102
7818231,19690,ACT,Enterprise,2/12/2025,9959656429,105
7818232,19691,ACT,Enterprise,3/23/2025,9959656430,103
7818233,19692,ACT,Enterprise,1/17/2025,9959656431,101
7818234,19693,ACT,Enterprise,2/15/2025,9959656432,103
7818235,19694,ACT,Enterprise,1/16/2025,9959656433,103
7818236,19695,ACT,Enterprise,1/1/2025,9959656434,103
7818237,19696,ACT,Enterprise,2/16/2025,9959656435,103
7818238,19697,ACT,Enterprise,1/26/2025,9959656436,101
7818239,19698,ACT,Enterprise,3/29/2025,9959656437,103
7818240,19699,ACT,Enterprise,1/23/2025,9959656438,105
7818241,19700,ACT,Enterprise,3/27/2025,9959656439,101
7818242,19701,ACT,Enterprise,3/23/2025,9959656440,101
7818243,19702,ACT,Enterprise,3/8/2025,9959656441,103
7818244,19703,ACT,Enterprise,2/5/2025,9959656442,102
7818245,19704,ACT,Enterprise,2/9/2025,9959656443,104
7818246,19705,ACT,Enterprise,1/28/2025,9959656444,102
7818247,19706,ACT,Enterprise,1/9/2025,9959656445,102
7818248,19707,ACT,Enterprise,2/4/2025,9959656446,103
7818249,19708,ACT,Enterprise,3/31/2025,9959656447,104
7818250,19709,ACT,Enterprise,2/15/2025,9959656448,102
7818251,19710,ACT,Enterprise,1/26/2025,9959656449,105
7818252,19711,ACT,Enterprise,2/8/2025,9959656450,102
7818253,19712,ACT,Enterprise,1/13/2025,9959656451,105
7818254,19713,ACT,Enterprise,2/5/2025,9959656452,104
7818255,19714,ACT,Enterprise,3/20/2025,9959656453,104
7818256,19715,ACT,Enterprise,2/13/2025,9959656454,104
7818257,19716,ACT,Enterprise,1/9/2025,9959656455,104
7818258,19717,ACT,Enterprise,2/23/2025,9959656456,102
7818259,19718,ACT,Enterprise,3/30/2025,9959656457,104
7818260,19719,ACT,Enterprise,2/7/2025,9959656458,102
7818261,19720,ACT,Enterprise,2/4/2025,9959656459,103
7818262,19721,ACT,Enterprise,1/28/2025,9959656460,104
7818263,19722,ACT,Enterprise,2/19/2025,9959656461,103
7818264,19723,ACT,Enterprise,3/26/2025,9959656462,104
7818265,19724,ACT,Enterprise,3/3/2025,9959656463,105
7818266,19725,ACT,Enterprise,2/5/2025,9959656464,101
7818267,19726,ACT,Enterprise,3/27/2025,9959656465,101
7818268,19727,ACT,Enterprise,2/21/2025,9959656466,105
7818269,19728,ACT,Enterprise,3/17/2025,9959656467,104
7818270,19729,ACT,Enterprise,2/10/2025,9959656468,102
7818271,19730,ACT,Enterprise,1/5/2025,9959656469,104
7818272,19731,ACT,Enterprise,3/21/2025,9959656470,101
7818273,19732,ACT,Enterprise,2/23/2025,9959656471,104
7818274,19733,ACT,Enterprise,3/21/2025,9959656472,104
7818275,19734,ACT,Enterprise,3/10/2025,9959656473,104
7818276,19735,ACT,Enterprise,3/24/2025,9959656474,105
7818277,19736,ACT,Enterprise,3/22/2025,9959656475,102
7818278,19737,ACT,Enterprise,1/26/2025,9959656476,105
7818279,19738,ACT,Enterprise,3/21/2025,9959656477,105
7818280,19739,ACT,Enterprise,3/5/2025,9959656478,101
7818281,19740,ACT,Enterprise,3/30/2025,9959656479,103
7818282,19741,ACT,Enterprise,1/18/2025,9959656480,101
7818283,19742,ACT,Enterprise,2/10/2025,9959656481,101
7818284,19743,ACT,Enterprise,2/24/2025,9959656482,101
7818285,19744,ACT,Enterprise,2/12/2025,9959656483,102
7818286,19745,ACT,Enterprise,3/16/2025,9959656484,104
7818287,19746,ACT,Enterprise,3/3/2025,9959656485,105
7818288,19747,ACT,Enterprise,2/4/2025,9959656486,105
7818289,19748,ACT,Enterprise,1/29/2025,9959656487,105
7818290,19749,ACT,Enterprise,2/28/2025,9959656488,101
7818291,19750,ACT,Enterprise,1/25/2025,9959656489,105
7818292,19751,ACT,Enterprise,1/24/2025,9959656490,101
7818293,19752,ACT,Enterprise,2/4/2025,9959656491,102
7818294,19753,ACT,Enterprise,3/21/2025,9959656492,101
7818295,19754,ACT,Enterprise,1/27/2025,9959656493,102
7818296,19755,ACT,Enterprise,3/13/2025,9959656494,101
7818297,19756,ACT,Enterprise,3/27/2025,9959656495,105
7818298,19757,ACT,Enterprise,3/4/2025,9959656496,103
7818299,19758,ACT,Enterprise,3/8/2025,9959656497,105
7818300,19759,ACT,Enterprise,1/21/2025,9959656498,101
7818301,19760,ACT,Enterprise,1/9/2025,9959656499,103
7818302,19761,ACT,Enterprise,2/8/2025,9959656500,102
7818303,19762,ACT,Enterprise,1/17/2025,9959656501,101
7818304,19763,ACT,Enterprise,3/25/2025,9959656502,101
7818305,19764,ACT,Enterprise,1/21/2025,9959656503,103
7818306,19765,ACT,Enterprise,3/25/2025,9959656504,102
7818307,19766,ACT,Enterprise,1/27/2025,9959656505,102
7818308,19767,ACT,Enterprise,2/28/2025,9959656506,104
7818309,19768,ACT,Enterprise,2/8/2025,9959656507,104
7818310,19769,ACT,Enterprise,1/24/2025,9959656508,105
7818311,19770,ACT,Enterprise,1/30/2025,9959656509,105
7818312,19771,ACT,Enterprise,3/2/2025,9959656510,101
7818313,19772,ACT,Enterprise,1/30/2025,9959656511,105
7818314,19773,ACT,Enterprise,3/5/2025,9959656512,105
7818315,19774,ACT,Enterprise,2/16/2025,9959656513,104
7818316,19775,ACT,Enterprise,2/5/2025,9959656514,105
7818317,19776,ACT,Enterprise,1/30/2025,9959656515,104
7818318,19777,ACT,Enterprise,2/9/2025,9959656516,104
7818319,19778,ACT,Enterprise,3/1/2025,9959656517,105
7818320,19779,ACT,Enterprise,2/5/2025,9959656518,105
7818321,19780,ACT,Enterprise,2/26/2025,9959656519,102
7818322,19781,ACT,Enterprise,1/6/2025,9959656520,101
7818323,19782,ACT,Enterprise,2/24/2025,9959656521,103
7818324,19783,ACT,Enterprise,3/17/2025,9959656522,104
7818325,19784,ACT,Enterprise,2/6/2025,9959656523,101
7818326,19785,ACT,Enterprise,1/16/2025,9959656524,104
7818327,19786,ACT,Enterprise,3/31/2025,9959656525,101
7818328,19787,ACT,Enterprise,3/17/2025,9959656526,101
7818329,19788,ACT,Enterprise,3/10/2025,9959656527,103
7818330,19789,ACT,Enterprise,3/6/2025,9959656528,101
7818331,19790,ACT,Enterprise,2/14/2025,9959656529,102
7818332,19791,ACT,Enterprise,3/24/2025,9959656530,105
7818333,19792,ACT,Enterprise,3/28/2025,9959656531,103
7818334,19793,ACT,Enterprise,1/27/2025,9959656532,102
7818335,19794,ACT,Enterprise,2/6/2025,9959656533,104
7818336,19795,ACT,Enterprise,2/19/2025,9959656534,101
7818337,19796,ACT,Enterprise,2/16/2025,9959656535,105
7818338,19797,ACT,Enterprise,1/7/2025,9959656536,102
7818339,19798,ACT,Enterprise,1/12/2025,9959656537,105
7818340,19799,ACT,Enterprise,3/8/2025,9959656538,105
7818341,19800,ACT,Enterprise,1/2/2025,9959656539,102
7818342,19801,ACT,Enterprise,2/19/2025,9959656540,101
7818343,19802,ACT,Enterprise,3/8/2025,9959656541,101
7818344,19803,ACT,Enterprise,3/31/2025,9959656542,105
7818345,19804,ACT,Enterprise,3/12/2025,9959656543,104
7818346,19805,ACT,Enterprise,3/14/2025,9959656544,103
7818347,19806,ACT,Enterprise,1/23/2025,9959656545,101
7818348,19807,ACT,Enterprise,1/31/2025,9959656546,104
7818349,19808,ACT,Enterprise,3/20/2025,9959656547,102
7818350,19809,ACT,Enterprise,1/21/2025,9959656548,102
7818351,19810,ACT,Enterprise,2/3/2025,9959656549,105
7818352,19811,ACT,Enterprise,2/19/2025,9959656550,103
7818353,19812,ACT,Enterprise,3/4/2025,9959656551,103
7818354,19813,ACT,Enterprise,2/27/2025,9959656552,102
7818355,19814,ACT,Enterprise,3/12/2025,9959656553,104
7818356,19815,ACT,Enterprise,1/19/2025,9959656554,104
7818357,19816,ACT,Enterprise,3/15/2025,9959656555,102
7818358,19817,ACT,Enterprise,3/28/2025,9959656556,105
7818359,19818,ACT,Enterprise,2/25/2025,9959656557,102
7818360,19819,ACT,Enterprise,2/18/2025,9959656558,103
7818361,19820,ACT,Enterprise,2/24/2025,9959656559,104
7818362,19821,ACT,Enterprise,3/29/2025,9959656560,103
7818363,19822,ACT,Enterprise,2/23/2025,9959656561,104
7818364,19823,ACT,Enterprise,2/15/2025,9959656562,103
7818365,19824,ACT,Enterprise,3/22/2025,9959656563,104
7818366,19825,ACT,Enterprise,1/2/2025,9959656564,101
7818367,19826,ACT,Enterprise,2/27/2025,9959656565,101
7818368,19827,ACT,Enterprise,2/23/2025,9959656566,101
7818369,19828,ACT,Enterprise,2/7/2025,9959656567,105
